date,transactionNumber,idInvoice,memo,locationId,Product Code,description,unit,unitPrice,discountLine,taxrateId,qty,discountAmounr,grossAmount,isDiscount
31/03/2022,SNI20220330-1009,6668721,Cancel atas permintaan Bu Rinda,14,Promotion Discount,,,-3.00%,0.03,5,,,0.00,1
31/03/2022,SNI20220330-1009,6668721,Cancel atas permintaan Bu Rinda,14,POP-0060,,Karton,208518.1818,0.03,5,10,230579.41,2293700.00,1
31/03/2022,SNI20220330-1009,6668721,Cancel atas permintaan Bu Rinda,14,Promotion Discount,,,-3.00%,0.03,5,,,0.00,1
31/03/2022,SNI20220330-1009,6668721,Cancel atas permintaan Bu Rinda,14,POP-0065,,Karton,208518.1818,0.03,5,3,230579.41,688110.00,1
31/03/2022,SNI20220330-1009,6668721,Cancel atas permintaan Bu Rinda,14,Promotion Discount,,,-3.00%,0.03,5,,,0.00,1
31/03/2022,SNI20220330-1009,6668721,Cancel atas permintaan Bu Rinda,14,POP-0073,,Karton,208518.1818,0.03,5,2,230579.41,458740.00,1
31/03/2022,SNI20220330-1009,6668721,Cancel atas permintaan Bu Rinda,14,Promotion Discount,,,-3.00%,0.03,5,,,0.00,1
31/03/2022,SNI20220330-1009,6668721,Cancel atas permintaan Bu Rinda,14,POP-0061,,Karton,208518.1818,0.03,5,5,230579.41,1146850.00,1
31/03/2022,SNI20220330-1009,6668721,Cancel atas permintaan Bu Rinda,14,Promotion Discount,,,-3.00%,0.03,5,,,0.00,1
31/03/2022,SNI20220330-1009,6668721,Cancel atas permintaan Bu Rinda,14,POP-0066,,Karton,208518.1818,0.03,5,8,230579.41,1834960.00,1
31/03/2022,SNI20220330-1009,6668721,Cancel atas permintaan Bu Rinda,14,Promotion Discount,,,-3.00%,0.03,5,,,0.00,1
